title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
Reverse Machine Flyes,Reverse Grip Machine Row,0.6691,"The machine rear delt fly is an exercise targeting the rear head of the shoulder muscle or deltoids, as well as the muscles of the upper back. It's sort of the reverse of the machine chest fly, and is sometimes performed on the same machine, but facing the opposite direction. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 10-15 reps per set or more.",Strength,Shoulders,back,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/08/Reverse-Grip-Machine-Row.gif,66d46068-d7b1-4a38-8e28-a06ab6087666,a96949ef-2344-4dc8-bb4c-efa7423622c5
Single-arm Smith machine upright row,Single Arm Upright Row | Gymstick,0.5554,"The single-arm Smith machine upright row is an upper-body exercise targeting the muscles of the traps and shoulders. This movement is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or shoulder-focused workout.",Strength,Shoulders,trapezius,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-Single-Arm-Upright-Row.gif,e32d368d-3f70-42dd-a98a-f5ed752acc3c,6c929c1e-91bb-49d1-ad46-62f3f1a5eef0
Smith Machine Behind-The-Neck Press - Gethin Variation,Seated Behind Neck Press,0.5999,"The Smith machine behind-the-neck press is a machine-based exercise targeting the deltoids. The Smith machine mimics a barbell but provides more stability. This movement can be programmed in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a shoulder or upper-body focused workout.",Strength,Shoulders,shoulders,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Seated-Behind-the-Neck-Press.gif,329d9244-a2e7-49c7-be9f-3f0bf687d227,2d4afa82-63a7-47aa-9fa9-c4348949a933
30 Shoulders Smith Machine Behind-The-Head Press,Shoulder Stretch Behind Back,0.5314,No description available,Strength,Shoulders,shoulders,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Shoulder-Stretch-Behind-Back.gif,d10a859a-e9be-4afa-b77f-3a1abc06db9e,f1fbae8f-b6a8-4ebf-b20a-92e6a8f2527e
Shoulder Circles,Lying Shoulder Press,0.4559,No description available,Stretching,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lying-Shoulder-Press.gif,894f77ac-a57e-464b-a4da-46a4ef1c8e75,fd54ec17-57dc-4621-8462-60cb4b2289b5
Cross-body shoulder stretch,Across Chest Shoulder Stretch,0.6577,"The cross-body shoulder stretch targets increased flexibility in the shoulders. It is a common inclusion in upper-body dynamic warm-ups prior to training or sports, but can also be performed anytime to ""limber up"" the upper body.",Stretching,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Across-Chest-Shoulder-Stretch.gif,f2794325-134c-4539-b443-1b19c9e6f2f4,f47e0736-635b-426f-b691-2cbf3a6eec39
Seated Front Deltoid,Seated Dumbbell Front Raise,0.4462,No description available,Stretching,Shoulders,shoulders,Body Only,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/10/seated-dumbbell-front-raise.gif,eedf0da8-911b-4342-b951-4757f14333b7,16c6bcd5-057f-40bf-90d0-c7143ee19d15
Shoulder Raise,Lying Shoulder Press,0.5978,No description available,Stretching,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lying-Shoulder-Press.gif,a19d2e66-7e43-463f-820b-36f3ab961e5d,fd54ec17-57dc-4621-8462-60cb4b2289b5
Hand Stand Push-Up,Handstand,0.5005,"The handstand push-up is an exercise targeting the shoulders, although other muscles assist in the completion of the reps. It is common in both CrossFit workouts and advanced bodyweight or calisthenics training. Given the degree of difficulty, beginners will want to progress to this move.",Strength,Shoulders,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/handstand-holds.gif,64861d06-f3c9-4a87-9955-340d1fc342ed,e9ab7611-3c6f-4904-8e22-aa7e6ee43beb
Return Push from Stance,Standing Leg Curl With Resistance Band,0.2453,No description available,Plyometrics,Shoulders,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-leg-curl.gif,3d4a8167-ddbd-461c-84e9-517b7b7b6efd,1c54fb08-1f6a-46cd-861d-f7b83af42261
Wall shoulder tap,Lying Shoulder Press,0.4963,"The wall shoulder tap is a bodyweight shoulder exercise that is a popular movement for gymnasts, cheerleaders, and other athletes who need to spend a lot of time in dynamic handstand movements. Beginning in a handstand position with toes touching the wall, one hand is raised to touch the opposing shoulder. This continues in alternating fashion for the duration of the set.",Strength,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lying-Shoulder-Press.gif,dda23bcf-4249-424d-9d42-469d24687e0f,fd54ec17-57dc-4621-8462-60cb4b2289b5
Bear crawl shoulder tap,Lying Shoulder Press,0.4021,"The bear crawl shoulder tap is a variation of the bear crawl that involves touching the opposing shoulder while in a static bear crawl hold. It adds an extra coordination and core challenge to an already intense full-body movement that targets the cardiovascular system as well as a wide range of muscle groups. It can be done as a full-body warm-up, or as part of a bodyweight circuit or flow.",Strength,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lying-Shoulder-Press.gif,432b52ba-91ca-4776-a417-ab5c5bd77563,fd54ec17-57dc-4621-8462-60cb4b2289b5
Bear crawl fire feet,Side Lying Feet Raise,0.263,"Bear crawl fire feet is a variation of the bear crawl that involves running in place while in a static bear crawl hold. It adds an extra coordination and full-body challenge to an already intense full-body movement that targets the cardiovascular system as well as a wide range of muscle groups. It can be done as a full-body warm-up, or as part of a bodyweight circuit or flow.",Cardio,Shoulders,abs,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/06/Side-Lying-Feet-Raise.gif,3a83a3d0-2d8c-4733-a411-e37e5a02c024,05148618-7e6a-480d-aa82-b05143a722ae
Wall sprawl,Wall Ball,0.448,"The wall sprawl is a bodyweight exercise targeting the shoulders, although numerous other muscles are recruited to complete the exercise. From an all-fours position, you kick up onto the wall, then back down. It's a serious cardiovascular challenge that is usually performed as part of a fat-loss or athleticism-focused workout.",Plyometrics,Shoulders,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/01/wall-ball.gif,7fea1d9c-39f7-42c1-a6bc-2b6d3c9a1014,c4798cba-e21b-4ad8-abfc-c7e63fdfd0a6
Bent Over Shoulder Y,Lever Shoulder Press,0.5585,"The lying rear delt Y works the shoulders, specifically the rear heads. The range of motion differs from the lying rear delt fly. At the midpoint, the arms and torso form a Y—hence the name.",Stretching,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Lever-Shoulder-Press.gif,49f10c0b-3f8f-40eb-ba09-7196e9bda002,4513304e-34f6-4e79-a6e7-f8cdd3210c5c
Shoulder L,Lying Shoulder Press,0.6723,"The bent-over shoulder rotation is an upper-body exercise that helps strengthen the muscles around the rotator cuff for a stable shoulder joint. It is usually performed as part of a dynamic warm-up for the shoulders. It can be performed with body weight, light dumbbells or weight plates, or bands.",Strength,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lying-Shoulder-Press.gif,6dfc55fe-c517-4167-aa3a-aa1135806db7,fd54ec17-57dc-4621-8462-60cb4b2289b5
Shoulder Dislocation Stretch-Dowel,Towel Shoulder Stretch,0.503,No description available,Stretching,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Stretch-With-Towel.gif,d651c50b-738f-4d16-9fc4-b0c0e4845b0f,1a572294-0132-4cbf-b25f-f5da09fcbd33
PVC Shoulder Stretch,Towel Shoulder Stretch,0.6315,No description available,Stretching,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Stretch-With-Towel.gif,e87658f9-e2c7-45b2-8e10-5b6c9764267b,1a572294-0132-4cbf-b25f-f5da09fcbd33
HM Shoulder Stretch on Floor,Towel Shoulder Stretch,0.603,No description available,Stretching,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Stretch-With-Towel.gif,4c2e151d-fbec-41d7-b787-57ee09e32d6d,1a572294-0132-4cbf-b25f-f5da09fcbd33
HM Shoulder Tap,Lying Shoulder Press,0.5556,No description available,Stretching,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lying-Shoulder-Press.gif,79ad2fab-a2ab-46c0-9df1-1958b21549a6,fd54ec17-57dc-4621-8462-60cb4b2289b5
HM Hand-On-Wall Stretch,Corner Wall Stretch,0.4888,No description available,Strength,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Corner-Wall-Stretch.gif,68a4e5b3-c3c1-4e7d-9dce-64f1157b4015,b11f4b99-3e45-4a66-a769-5b489d0b0e3c
HM Jumping Arm Circle,Jumping Pull-up,0.554,No description available,Strength,Shoulders,back,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/jumping-pull-up.gif,37ec9d9f-80cb-4f11-ace5-8b41f1db8a6e,c0c4ea00-7069-410c-a0fa-753e0d37c08b
Kipping Clapping Pull-Up,Kipping Handstand Push-up,0.54,No description available,Strength,Shoulders,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/07/kipping-handstand-push-up.gif,c5b16bcf-fc07-4735-89e9-0dd1b3b03c41,21aa8db1-39b2-4300-8254-53672f7147bc
Holman Kneeling Overhead Press to Donkey Kick,Kneeling Push-up,0.4065,No description available,Strength,Shoulders,chest,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Kneeling-Push-up.gif,3e131456-70b8-437b-9e16-db89e8e26e1b,24f0d65d-5027-4c71-b95d-ff6221deb64b
Floor angel,Floor Crunch,0.4554,The floor angel is a stretch targeting shoulder mobility and activation of the shoulder stabilizer muscles. It also targets a range of postural muscles in the upper back.,Strength,Shoulders,abs,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Floor-Crunch.gif,d6d890ff-a25d-4a8a-9661-1d2a7288883d,99342b9b-e469-4a44-b8f7-7ada342d78e8
Standing Two-Arm Overhead Throw,Medicine Ball Overhead Throw,0.519,No description available,Plyometrics,Shoulders,shoulders,Medicine Ball,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/09/Medicine-Ball-Overhead-Throw.gif,c2fe75ee-27ec-48b2-82e6-8c83200e778f,44d24be7-8581-4b4a-adbb-fb8cd88f49d8
Incline anti-gravity shoulder press,Lying Shoulder Press,0.3688,"The incline anti-gravity shoulder press is an upper-body exercise targeting the shoulders and upper back. It works the rear delts and upper-back muscles isometrically to hold the weight up, while dynamically training the lateral and front delts. Because of the challenge of holding the weight up, this press variation is usually performed with relatively light weights for moderate reps, such as 8-12 reps per set or more, as part of upper-body or shoulder training.",Strength,Shoulders,shoulders,E-Z Curl Bar,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lying-Shoulder-Press.gif,12b05bf4-2ae0-4cc7-a971-de53b43ecfb6,fd54ec17-57dc-4621-8462-60cb4b2289b5
30 Shoulders EZ-Bar Front Raise,Ez-Bar Incline Front Raise,0.6188,No description available,Strength,Shoulders,shoulders,E-Z Curl Bar,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Incline-Front-Raise.gif,b4a24ca0-631c-4459-9b20-37246a238a80,74eab0c1-0a99-4cc6-8736-d77ea2ff025d
Side Wrist Pull,Wrist Stretch,0.5684,No description available,Stretching,Shoulders,forearm,Bodyweight,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/03/Wrist-Stretch.gif,e875dfce-a7c0-4a8b-8027-029244f3b705,cc03cfaa-2c2d-4b31-b064-02fd10010250
Elbow Circles,Elbow Reverse Push-Up,0.409,No description available,Stretching,Shoulders,trapezius,Bodyweight,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/08/Elbow-Reverse-Push-Up.gif,26646ab7-2897-4edc-896d-556b836ad109,520d8604-9839-4930-a896-f3dedb8911a6
Kneeling Arm Drill,Kneeling Push-up,0.5778,No description available,Plyometrics,Shoulders,chest,Bodyweight,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Kneeling-Push-up.gif,7c42b01b-4670-4e15-a25f-702ed1b2b06c,24f0d65d-5027-4c71-b95d-ff6221deb64b
Bent-over shoulder rotation,Cable External Shoulder Rotation,0.6387,"The bent-over shoulder rotation is an upper-body exercise that helps strengthen the muscles around the rotator cuff for a stable shoulder joint. It is usually performed as part of a dynamic warm-up for the shoulders. It can be performed with body weight, light dumbbells or weight plates, or bands.",Strength,Shoulders,shoulders,Exercise Ball,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Cable-External-Shoulder-Rotation.gif,27a634d3-969e-4b12-a19c-c55fca202bfd,cee59a4d-27cd-4eb6-8908-d100ba9e49ed
Band overhead triceps press,Seated EZ-Bar Overhead Triceps Extension,0.572,"The band overhead triceps press is a dynamic arm exercise utilizing a looped exercise band. It could also be performed with an exercise band with handles. It targets the triceps muscles and can be performed for time or reps, either in traditional muscle-building rep ranges such as 12-15 reps per set, or higher rep ranges such as 30, 50, or more.",Strength,Triceps,triceps,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-EZ-Bar-Overhead-Triceps-Extension.gif,e9d9b827-62cc-4ab2-97f8-94c2de0ee07d,1dcc6265-6ce5-474d-ac78-841a5b8b0062
Band straight-arm pull-down,Rope Straight Arm Pulldown,0.6328,"The band straight-arm pull-down is a non-gym or at home variation of the straight-arm lat pull-down performed using a cable stack machine. It can either be performed in an athletic upright stance, or slightly bent over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, such as 8-15 reps or more.",Strength,Triceps,back,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Rope-Straight-Arm-Pulldown.gif,e057d740-6c38-4b66-a3d8-842685c48bd0,ba4cd88c-dd37-4864-9d39-49e09a80a206
Single-arm band kick-back,Single Arm Push-up,0.4921,"The single-arm band kick-back is an isolation exercise that targets the triceps. This is a common burnout move performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout.",Strength,Triceps,triceps,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Single-Arm-Push-up.gif,865e08d7-fc82-423d-b5c6-7056c387f3ec,f38f07ce-2322-41ca-b7f6-c9b26c639508
Incline EZ-bar skullcrusher,Barbell Reverse Grip Skullcrusher,0.6729,The incline EZ-bar skullcrusher is a popular exercise targeting the triceps muscles. The incline angle helps to target the long head of the triceps in particular. This exercise is usually performed for moderate to high reps as part of an upper-body or arm-focused workout.,Strength,Triceps,triceps,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Reverse-Grip-Skullcrusher-1.gif,e9a8579c-68ff-4208-af64-fa9b5412406e,8a39119a-8323-415d-92cb-b2cd46517e4b
Bench Press - Powerlifting,Power Lunge,0.3065,No description available,Powerlifting,Triceps,leg,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/09/power-lunge.gif,5b8f945d-844e-4275-b864-45f095f492af,22f07b63-9fdb-4fc5-b572-32f00b6ec6db
Behind-the-head skullcrusher,Barbell Reverse Grip Skullcrusher,0.5878,"The behind-the-head skullcrusher is a variation on a triceps exercise that has been a staple of bodybuilders for decades. In this version, instead of the bar coming down lightly to the forehead, the bar tracks over the top of the head without touching it. Skullcrushers are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout. If a straight bar is uncomfortable for your wrists or elbows, try using an angled EZ-bar.",Strength,Triceps,triceps,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Reverse-Grip-Skullcrusher-1.gif,cdd8080d-071d-409b-9517-b563cded978f,8a39119a-8323-415d-92cb-b2cd46517e4b
Bench Press with Chains,Wide-Grip Reverse Bench Press,0.3574,No description available,Powerlifting,Triceps,chest,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Wide-Grip-Reverse-Bench-Press.gif,3530a912-4100-4126-b4ef-a7c1d5979236,91ab2d2b-47ab-4b71-b875-e710a86a6592
Pin Presses,Pin Squat,0.4832,No description available,Powerlifting,Triceps,leg,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/05/Pin-Squat.gif,26da66b1-d6cc-457b-be01-ef561e928baf,40e8f867-df8f-43e2-86e7-ea3c819d1292
JM Press With Bands,Standing incline chest press With Resistance Band,0.374,No description available,Strength,Triceps,chest,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-incline-chest-press.gif,dfe38884-66df-4b74-adea-065ecce55ccc,05fb9322-bee8-484d-a7dd-d832ecf796fa
JM Press,Push Press,0.4426,No description available,Strength,Triceps,shoulders,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/02/push-press-1.gif,32a079d5-c74e-4e1e-8913-201335632f9e,6a02c8c4-7276-44bb-84e2-a2036b46e735
Floor Press with Chains,Floor Crunch,0.4403,No description available,Powerlifting,Triceps,abs,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Floor-Crunch.gif,9752c1b0-6a52-4b90-ab9a-36cf407da692,99342b9b-e469-4a44-b8f7-7ada342d78e8
FYR2 Sprawl Over Kettlebell,Kettlebell Deadlift,0.4,No description available,Strength,Triceps,leg,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/kettlebell-deadlift.gif,c1f7d3b2-6828-4152-ba79-7ac74d4accb7,8e29e022-7883-4513-bc53-36f27d0c4836
Dumbbell floor press,Dumbbell Z Press,0.6203,"The dumbbell floor press is a multijoint pressing exercise performed lying on the floor. It can be performed either with the knees bent or flat. The floor press limits the range of motion you would achieve with a regular dumbbell bench press, but still targets the chest, triceps, and anterior delts. This allows you to press more weight than in a dumbbell bench press, and perhaps put less stress on the shoulders.",Powerlifting,Triceps,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/12/Dumbbell-Z-Press.gif,04ef5107-2361-42e4-a5fb-12a00c32cac8,5ae2f6ba-b82c-41c2-bb30-075a1ce5efde
Seated triceps press,Seated Dumbbell Triceps Extension,0.5961,"The seated triceps press is a popular arm-building exercise that targets the triceps with a single dumbbell held by both hands, extending it up behind your head. While you can go surprisingly heavy on this movement, it is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or arm-focused portion of a workout. If you're going heavy, having someone help get the weight into position is a good idea.",Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-Dumbbell-Triceps-Extension.gif,5a23bfbf-5409-47a2-8101-ffc1df6cd4d3,ef4b5448-d6bd-4e18-a061-5199cfefed95
Double-arm triceps kick-back,Double Arm Dumbbell Curl,0.5131,"The double-arm triceps kick-back is a popular movement to increase size and strength of the triceps. It is usually performed for moderate to high reps, at least 8-12 reps, as part of an upper-body or arm-focused workout.",Strength,Triceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/04/Double-Arm-Dumbbell-Curl.gif,cbbb6738-48e2-4f83-8814-d36e26b426b5,9a0b4f7b-ed5a-4617-b0c0-0076c5b8d54f
One Arm Supinated Dumbbell Triceps Extension,Seated Dumbbell Triceps Extension,0.6501,No description available,Strength,Triceps,triceps,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-Dumbbell-Triceps-Extension.gif,5f5bcb28-ad95-496c-aaa8-9baad6589687,ef4b5448-d6bd-4e18-a061-5199cfefed95
Standing Bent-Over One-Arm Dumbbell Triceps Extension,One Arm Lying Triceps Extension,0.6692,The single-arm triceps kick-back is an isolation move from a bent-over position used to increase size and strength of the triceps.,Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/One-Arm-Lying-Triceps-Extension.gif,8bffea39-ba37-4f48-8248-5b921b6572f7,419978d9-136d-479b-b67d-d551eb5a5f83
PJR Pull-Over,Lever Pullover,0.2674,No description available,Strength,Triceps,back,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Lever-Pullover-plate-loaded.gif,3cbe8824-c7fe-4da6-9980-21db1ab4e356,aa30f113-54a3-41d2-b775-0b281850272d
Paul Carter Dumbbell Kick-Back,Dumbbell V-up,0.3077,The single-arm triceps kick-back is an isolation move from a bent-over position used to increase size and strength of the triceps.,Strength,Triceps,abs,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Dumbbell-V-up.gif,3b2029b7-7d4a-47b4-bdfc-dd470d4e9653,a76d8e2a-9efb-483d-a8f0-f61498c2f4ec
Dumbbells-together incline bench press,Incline Dumbbell Hammer Press,0.4633,"The dumbbells-together incline bench press is an exercise targeting the pectoral muscles, particularly the upper pecs. Squeezing the dumbbells together forces the chest muscles to work hard during the entire press. This press variation is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or chest-focused training.",Strength,Triceps,chest,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Incline-Dumbbel-Hammer-Press.gif,9e081ed6-fe10-48c3-ac61-1910cfc59043,ab30e968-8688-40f8-8344-a3eeffda7fa1
Dumbbell Crush Press,Dumbbell Push Press,0.6574,No description available,Strength,Triceps,full-body,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/10/Dumbbell-Push-Press.gif,d42ae933-4313-437a-9fb6-1849f8c751fe,67ec3ca5-3fd7-44a3-b2a3-1909bf68e4aa
Holman Hovering Renegade Triceps Press,Dumbbell Renegade Row,0.4944,No description available,Strength,Triceps,back,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/01/dumbbell-renegade-row-1.gif,cffeb1a5-1948-422e-9106-3f3243395c66,2dc60d76-ae99-4710-bc00-d448a60ee821
Holman Heavy Triceps Press to Overhead Press,Seated EZ-Bar Overhead Triceps Extension,0.411,No description available,Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-EZ-Bar-Overhead-Triceps-Extension.gif,126bb332-4317-4446-a622-6ea1c3c07ed8,1dcc6265-6ce5-474d-ac78-841a5b8b0062
Total Fitness Close-Grip Dumbbell Press,Close-Grip Dumbbell Press,0.6742,"The close-grip dumbbell bench press puts a spin on a mainstay of workout enthusiasts worldwide. It’s a classic move for building a bigger, stronger chest. The difference here is that the dumbbells are held closer together.",Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Close-Grip-Dumbbell-Press.gif,65cc69e7-6c6b-4a45-9da1-bb8a5415fe46,7c957a16-ecf7-471c-a2b7-427fa5338f90
Dumbbell row to triceps kick-back,Dumbbell Row,0.528,"The dumbbell row to triceps kick-back is a dumbbell complex that combines two movements that collectively target the muscles of the lats (latissimus dorsi), upper back, and triceps. It also isometrically targets the core, hamstrings, and glutes. It is usually performed one rep of each movement at a time, although you could perform more reps of each, or increase the reps in successive rounds (e.g., 1 rep in round 1, 2 reps in round 2, etc.). No matter how you structure the sets and reps, it is a time-efficient way to hit two crucial upper-body muscles in any workout.",Strength,Triceps,back,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Row.gif,929e13ca-b273-4879-9015-54917aef4941,1f92fb46-9209-4e46-ae09-323a5b0fc443
Rolling triceps press,Rolling Like a Ball,0.5284,"The rolling triceps press is a dynamic triceps exercise that is popular as a bench press accessory movement among powerlifters. It can be done in traditional muscle-building rep ranges, such as 8-12 reps per set, or for very high reps of 50-100 reps per set to boost triceps size and strength. It can be performed on a bench or on the floor if a bench is unavailable.",Strength,Triceps,erector-spinae,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Rolling-Like-a-Ball-crab.gif,ba142991-d94c-4c1b-aceb-a7127e957afb,4f020962-b060-4373-9467-c08a74cf460c
MetaBurn Skullcrusher to Ab Crunch,Barbell Reverse Grip Skullcrusher,0.5816,No description available,Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Reverse-Grip-Skullcrusher-1.gif,6736524a-1162-4199-a972-1a0f793b35b2,8a39119a-8323-415d-92cb-b2cd46517e4b
30 Arms Dumbbell Kick-Back,Dumbbell V-up,0.4008,No description available,Strength,Triceps,abs,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Dumbbell-V-up.gif,92b45f36-d885-49d6-bfda-8ea5921c6cf4,a76d8e2a-9efb-483d-a8f0-f61498c2f4ec
30 Arms BFR Dumbbell Kick-Back,Dumbbell V-up,0.3424,No description available,Strength,Triceps,abs,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Dumbbell-V-up.gif,d409b03d-2ac7-4270-a04a-0c8648dc2f9d,a76d8e2a-9efb-483d-a8f0-f61498c2f4ec
Dumbbell saw triceps skullcrusher,Dumbbell Skull Crusher,0.6462,"The dumbbell saw triceps skullcrusher is a variation of the classic skullcrusher triceps exercise that has been a staple of bodybuilders for decades. It combines a dumbbell skullcrusher with a dumbbell shoulder press. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout.",Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Skull-Crusher.gif,fb556f4d-b666-428a-9ba1-65b1ee950521,8c7c4324-bb83-4829-8296-808581149a63
Chain Handle Extension,Exercise Ball Triceps Extension,0.3949,No description available,Powerlifting,Triceps,triceps,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/08/Exercise-Ball-Supine-Triceps-Extension.gif,ed5c8284-62d1-4935-a22c-10b7a71e6dc7,f7741646-5f3f-4da4-b335-50cdc187bb19
Body Triceps Press Using Flat Bench,Flat Bench Hyperextension,0.3064,The bodyweight triceps press is an arm movement that involves performing overhead presses in a face-down position on a Smith machine or other raised bar. It is a surprisingly difficult movement that hammers all three heads of the triceps and can easily be scaled upward or downward in difficulty by moving the bar.,Strength,Triceps,erector-spinae,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Flat-Bench-Hyperextension.gif,7d000886-51e3-4a0d-a1ab-0e6fce21443d,7068fffc-8964-4979-801e-16c6986d2167
Suspended Triceps Press,Triceps Dips,0.3252,No description available,Strength,Triceps,triceps,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Triceps-Dips.gif,a0349a03-058f-489a-9327-9661792fb7bb,1839170f-a6c2-46e8-be63-73bb7cea1572
Seated triceps push-down,Push-down,0.6149,The seated triceps push-down is a triceps exercise that is performed with a rope attachment. The seated position helps eliminate the use of momentum. It is usually performed for moderate to high reps as part of the arm-focused portion of a workout.,Strength,Triceps,triceps,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Pushdown.gif,da7028c4-7de1-453e-a507-3efbfdf7a6b8,87a5b0c9-536a-45d6-8406-06cada37bc29
