title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
Wall sit,Wall Sit,1.0,"The wall sit is an exercise targeting the quadriceps and core muscle. It involves descending into a squat position while leaning against a wall, then holding that position for a predetermined length of time. It's a classic leg endurance-building exercise for basketball players and gymnasts.",Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Wall-Sit-238x360.png,d22ba635-b308-42e3-9ab3-a53d695d8090,7626145e-26e0-4b40-8c86-35a218f953fd
FYR Tuck Jump,Tuck Jump,0.8713,"The tuck jump is a vertical jump, an explosive lower-body exercise that is a common way to measure explosive hip and lower-body strength in athletes. The more explosive you are, the higher you'll be able to jump.",Strength,Quadriceps,cardio,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Tuck-Jump.gif,76005fa0-2fca-4f19-8f5b-83a4437fb42d,72ae1e4e-1152-4455-b1d1-b48aa5a0cd71
Jump squat-,Jump Squats,1.0,"The jump squat is an explosive bodyweight exercise targeting the quads, hamstrings, and glutes. It is also a serious cardiovascular challenge when done for reps. It can be performed as a power exercise to build jumping power, or in any fat-loss or athleticism-focused workout.",Strength,Quadriceps,cardio,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Jump-Squat.gif,04bdf9dc-6bf3-4006-9805-e5047522c22e,aeb3a5d4-bc7b-4ba7-acaf-56db1c29e468
HM Bear Crawl,Bear Crawl,0.9589,No description available,Strength,Quadriceps,cardio,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bear-Crawl.gif,bb42f35a-09e3-4df0-8aaa-d17175ba2212,2184a93e-6140-4661-9706-f3e9d8e36072
HM Burpee,Burpees,0.9372,No description available,Strength,Quadriceps,abs,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/burpees.gif,31baf154-14e1-4e7a-b0cf-acb08e3c2fde,4081da3d-f01c-4442-a81a-5b6107bf1ce7
HM Butterfly,Butterfly Stretch,0.8704,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Butterfly-Stretch.gif,c0c36f53-66b1-49a2-aa37-78ffda996aa5,4cdb2dd3-a2f1-4715-b59b-0b769d749a22
HM Duck Walk,Duck Walk,0.9595,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Duck-Walk.gif,6739b425-82c1-46a6-b1e4-70f5a658167f,6471c767-be7f-4657-8c5c-2c786fe63d42
AM Bodyweight Squat,Bodyweight Squat,0.9487,"The bodyweight squat is a fundamental exercise that strengthens the quads, glutes, and hamstrings. It can be performed as part of a dynamic warm-up, for time or reps during a workout, or for hip and spine mobility any time.",Strength,Quadriceps,cardio,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Bodyweight-Squat.gif,d93582d7-4c8a-459b-a134-bbe4b0e17fce,680fb3e6-a758-4c58-8533-3034919f14f2
UP Bulgarian Split Squat,Bulgarian Split Squat Jump,0.9423,"The dumbbell Bulgaria split squat is a single-leg exercise targeting the quads, glutes, and hamstrings.",Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/03/Bulgarian-Jump-Squat.gif,dc8bfb86-0b2a-49ae-b2ea-0582b3595ee2,5ccad593-137c-48a0-ace1-f57bbd982cd9
UNS Half-Kneeling Hip Flexor Stretch,Half Kneeling Hip Flexor Stretch,0.9421,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Kneeling-Hip-Flexor-Stretch-1-360x360.png,76a6bcc8-85f7-4c7a-960d-21595454e7f2,ad1c2476-7b22-4e30-b8ad-65e09ce5c93a
Sissy squat,Sissy Squat,1.0,"The sissy squat is a bodyweight squat variation that involves letting the knees travel far over the toes, placing an extreme stretch on the quads. This movement targets the quad muscles directly and can be performed in partial or full ranges of motion based on knee health and pain.",Strength,Quadriceps,leg,Bodyweight,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/10/sissy-squat.gif,66393cac-595d-4b7a-bebf-afb72a1aa11e,7eab3a01-6cd5-417c-b1b6-bcc8a18690f4
Band Pull Apart,Band Pull-Apart,1.0,"The band pull-apart is an exercise targeting the upper back muscles, including the trapezius, rear delts, and rhomboids. The band creates dynamic tension, allowing you to really focus on contracting these muscles, making it a great activation drill prior to upper-body lifting.",Strength,Shoulders,trapezius,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Band-pull-apart.gif,19d8e026-be14-4ba0-ace0-e11cf0e7a51e,007a8ae9-40cb-4942-b623-20043e99c9ca
External Rotation with Band,Band Foot External Rotation,0.8269,No description available,Strength,Shoulders,calf,Bands,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Resistance-Band-Foot-External-Rotation.gif,41c80ebc-779e-45f1-9e10-48577af67624,61db4440-7973-46ab-b0ff-7a999ffefa8c
UP Band Pull-Apart,Band Pull-Apart,0.981,No description available,Strength,Shoulders,shoulders,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Band-pull-apart.gif,bdb8fa1a-d2cf-413f-bd59-391dac29ea08,3afa6d16-561d-461f-b5eb-4e1984df4ec2
Band shoulder press,Band Single Arm Shoulder Press,0.8244,"The band shoulder press is a deltoid exercise and an alternative to the classic dumbbell shoulder press. The dynamic tension of the band forces the core to stabilize the body and more closely matches the strength curve of the shoulder press. It can be performed in low reps, such as 5-8 reps per set, to build shoulder strength, or for higher reps to build muscle and for conditioning. It can work as the main focus of a shoulder day but is also popular as an accessory movement to the bench press or barbell military press.",Strength,Shoulders,shoulders,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Band-Single-Arm-Shoulder-Press.gif,e826d1a7-41af-49f6-8ead-3d4da3abc4ec,0f94d5be-c2fb-4d57-ac9c-fd7c5dae33b8
Band lateral raise,Band Front Lateral Raise,0.8609,"The band lateral raise is a shoulder exercise that targets the medial or middle head of the deltoid muscle. It's a variation of the dumbbell lateral raise, a staple strength-training move. The band lateral raise is a great option for warm-up or accessory work on upper-body training days. The dynamic tension of the band provides constant tension and matches the strength curve of the movement. It is usually performed for moderate to high reps, at least 8-12 reps, as part of the upper-body or shoulder-focused portion of a workout.",Strength,Shoulders,shoulders,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Band-Front-Lateral-Raise.gif,25ebe7fe-507b-4a6a-be05-9407ef1d5f27,b7ee0371-dba9-4cb1-8fea-939ad81a3aea
Clean and press,Barbell Clean and Press,0.8428,"The clean and press is a full-body lift comprised of two movements: the clean, where the bar is pulled from the floor and caught in the front rack position in three pulls or phases, followed by the overhead press. Decades ago, it was contested in the Olympics. Today, it remains a worthy centerpiece of a power and strength training program, and has full-body benefits when done for low reps as well as moderate to high reps.",Strength,Shoulders,full-body,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Clean-and-Press-.gif,f4834783-311f-492b-89eb-cefd49562793,55320259-09e0-4baf-9579-5b5c84e14f3b
Seated barbell shoulder press,Seated Barbell Shoulder Press,1.0,"The seated barbell shoulder press is a classic exercise for building muscle and strength in the shoulders. The triceps also play a significant role in pressing the barbell overhead. Performing the movement seated reduces help from the lower body and decreases the risk of overextending the lumbar spine during the movement. This press variation can be the primary pressing movement on an upper-body or shoulder day, or an effective accessory movement later in a workout.",Strength,Shoulders,shoulders,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Shoulder-Press.gif,eb1541ef-8894-43f1-8394-e9be62fe43dd,4765d28c-32c4-4804-8c65-7c6b67f3ca76
Barbell upright row,Barbell Upright Row,1.0,The barbell upright row is a barbell exercise that builds stronger and bigger traps. Many lifters combine this move with either their back or shoulder workout since it involves both body parts.,Strength,Shoulders,trapezius,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/barbell-uprightrow.gif,630f1db8-db8c-4614-98bb-a4851d6b841c,b1dd92e0-baf3-41e4-8e50-175938c9576e
Barbell front raise,Barbell Front Raise,1.0,"The barbell front raise is an upper-body isolation exercise that targets the shoulders. It is usually performed for moderate to high reps, such as 8-12 reps or higher, as part of the shoulder-focused part of any workout.",Strength,Shoulders,shoulders,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Front-Raise.gif,1a875774-cf70-405a-9911-8624d455ab5b,c2c18107-2acf-4461-95fb-dc12687ce346
TBS Barbell Military Press,Barbell Military Press (Overhead press),0.9178,"The military press is a compound movement used to build size and strength in the shoulders. It was once contested as a fourth powerlift, but is rarely competed anymore. However, being able to press a significant weight overhead remains a popular marker of upper-body strength. The military press can be trained as a strength lift or in traditional muscle-building rep ranges as part of full-body, shoulder-focused, or upper-body training.",Strength,Shoulders,shoulders,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/07/Barbell-Standing-Military-Press.gif,785ce148-e68a-4b92-956d-0028e88762f8,00c157a0-c9d5-400e-a799-395b0c37e5a9
Single-arm kettlebell snatch,One Arm Kettlebell Snatch,0.84,"The single-arm kettlebell snatch is a kettlebell exercise that involves lifting a kettlebell overhead in a single motion. It is popular as a full-body strength and conditioning movement, but it's also competed for reps in Russian-style girevoy sport. A ""snatch test"" of max reps in 5 or 10 minutes is also a common measurement of conditioning in kettlebell training. It can be performed from the ground or with a swing",Strength,Shoulders,full-body,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/03/One-Arm-Kettlebell-Snatch-exercise.gif,b9dd042c-16db-4b64-bce4-70c110a5d0bb,e03e0fbe-fbb0-44a9-9b5b-a997fa601d1d
Single-arm kettlebell clean and jerk,Kettlebell Clean and Jerk,0.8931,"The single-arm kettlebell clean and jerk is a popular kettlebell movement that is performed both in an exercise setting and competitively as a part of Russian-style girevoy sport. It differs from a clean and push-press in that the lifter ""dips"" under the weight rather than simply using the legs to help push the weight up. Each rep of a clean and jerk is preceded by a clean at the start of each set. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a larger kettlebell combination or complex.",Strength,Shoulders,full-body,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Kettlebell-Clean-and-Jerk.gif,1a212364-ab20-428e-95ea-7184ea5b1245,4fad96ac-7219-42b8-9eff-6bd1975f7a1b
Kettlebell Arnold Press,Kettlebell Arnold Press,1.0,No description available,Strength,Shoulders,shoulders,Kettlebells,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Arnold-Press.gif,f4ddfb77-428f-40c7-bf8b-c066b521b57d,3df21b41-d4b3-4bd3-8a66-97b0123066ac
One-Arm Kettlebell Split Snatch,Kettlebell Split Snatch,0.9222,No description available,Strength,Shoulders,shoulders,Kettlebells,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Split-Snatch.gif,a57cb49a-e7b0-4ce8-bc07-13525f8c012a,0a97060d-0b05-43f0-859e-3f44fa1c60ab
One-Arm Kettlebell Military Press To The Side,Kettlebell One-Arm Military Press,0.8996,No description available,Strength,Shoulders,shoulders,Kettlebells,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-One-Arm-Military-Press.gif,1a585341-9bb4-4091-b310-012babacb13d,686798cd-d841-4eb5-a30d-3f87a8642204
Single-arm kettlebell thruster,Kettlebell Thruster,0.8775,"The single-arm kettlebell thruster is a popular kettlebell movement that combines a kettlebell front squat with a kettlebell press. It is preceded by a clean at the start of each set, and you can perform a clean between each rep if you choose. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a kettlebell combination or complex.",Strength,Shoulders,leg,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Kettlebell-Thruster.gif,fad3b350-9fd3-4672-b9a9-471374c70dba,1855c8fd-005e-467c-b883-1245953f42b5
Double-kettlebell shoulder press,Kettlebell Shoulder Press,0.8311,"The double-kettlebell shoulder press is a popular movement in strength and muscle-focused kettlebell workouts. Each set is started by cleaning the weights up to the rack position. The weights can optionally be re-cleaned between each rep, which is known as a clean and press. The double press can be trained in traditional strength or muscle-growth rep ranges (e.g., 5x5 or 8-12 reps per set), or in circuit-style fat-loss training or kettlebell complexes.",Strength,Shoulders,shoulders,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/11/Kettlebell-Shoulder-Press.gif,ad594a2c-cb86-4d09-ba69-4e42dfb27887,262a86b2-1529-4c9d-8e3b-65278110e01f
HM Kettlebell Windmill,Kettlebell Windmill,0.9772,No description available,Strength,Shoulders,abs,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Windmill.gif,a4f8c553-6f72-475d-a9d2-fa4b5fb0323b,031aebf2-6c83-484a-b08c-a0fbb1909c73
FYR2 Kettlebell Clean and Press,Kettlebell Clean and Press,0.9114,No description available,Strength,Shoulders,full-body,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/06/Kettlebell-Clean-and-Press.gif,9cef0b98-df0a-421b-9840-d9a398e8e39b,81c8971d-252b-44c0-acab-8092679928db
Standing dumbbell shoulder press,Standing Dumbbell Shoulder Press,1.0,"The standing dumbbell shoulder press is a classic deltoid-building exercise that is common in gyms around the world. Performing the move standing up as opposed to seated allows more weight to be used and taxes the core more than seated presses. The standing press is worthy of being the main movement in a muscle-building shoulder workout, but is also a great strength movement and accessory for the bench press.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/09/Standing-Dumbbell-Overhead-Press.gif,1461c683-316d-4fd7-a0d0-9914104b9594,59e927ae-f83e-4abc-818d-ffcee64ebb4a
Single-arm lateral raise,Dumbbell Single Arm Lateral Raise,0.9074,"The single-arm lateral raise is a shoulder exercise that targets the medial or middle head of the deltoid muscle. It's a staple strength-training move and is a great option for accessory work on upper-body training days. Hold on to a post for balance, or do it free-standing to challenge core strength and stability. It is usually performed for moderate to high reps, at least 8-12 reps per side, as part of the upper-body or shoulder-focused portion of a workout.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/06/Dumbbell-Single-Arm-Lateral-Raise.gif,02e19817-e1bc-4d79-b60d-28eea2ed748c,aeb93943-06c5-40bc-9bcc-2d2b75d6327e
Incline dumbbell reverse fly,Incline Dumbbell Reverse Fly,1.0,"The incline dumbbell reverse fly is an upper-body exercise targeting the posterior or rear deltoids, as well as the postural muscles of the upper back. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 10-15 reps per set or more.",Strength,Shoulders,trapezius,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Reverse-Fly.gif,e9ec4cb6-1cde-4807-8e5a-470496640afc,f780333b-2960-41f5-b951-06f10be6e80a
Alternating standing shoulder press,Standing Alternating Dumbbell Shoulder Press,0.9401,"The alternating standing shoulder press is a popular dumbbell exercise targeting the shoulders. It can be performed in strength-focused rep ranges, such as 5-8 reps per set, or for higher reps to build muscle or for conditioning.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Standing-Alternating-Dumbbell-Shoulder-Press.gif,9995c0ac-a939-4038-9b2a-95843bf84fc9,2cf60ea8-6a68-4478-a16f-982d6d58108f
Alternating dumbbell front raise,Alternating Dumbbell Front Raise,1.0,"The alternating dumbbell front raise is a single-joint exercise targeting the shoulder muscles, particularly the front or anterior deltoids. Performing the movement one shoulder at a time gives a momentary rest to each side while the other is working, potentially allowing you to do more reps during each set. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Alternating-Dumbbell-Front-Raise.gif,4fb1e218-e608-4cce-ba28-c647499d8713,ef47176f-a762-4111-a123-0365d2fe2454
Arnold press,Arnold Press,1.0,"Named after the iconic bodybuilder and movie star, the Arnold press adds rotation to a classic shoulder press. It allows the hands to rotate naturally, while also hitting all three heads of the deltoids in one motion. It is usually performed for moderate to high reps, such as 8-12 reps or more, as part of the upper-body or shoulder-focused portion of a workout.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Arnold-Press.gif,6b04a583-a336-4512-8c35-de1fa97361a7,40aa4657-7002-4792-a3a3-b8b42585e034
Dumbbell front raise,Dumbbell Front Raise,1.0,"The dumbbell front raise is a single-joint exercise targeting the shoulder muscles, particularly the front or anterior deltoids. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Front-Raise.gif,f84d2d7f-b3f5-442f-93cf-b95c7bd913e6,ebe37ae2-c2d8-423a-bb01-3718f23094f8
Bent-over dumbbell rear delt row,Dumbbell Seated Bent Over Rear Delt Row,0.9035,"The bent-over dumbbell rear delt row is a popular upper-body exercise that targets the muscles on the backside of the shoulder joint, specifically the medial and rear heads of the deltoid. Since pressing movements build the front and (to a lesser degree) side deltoid heads, this move is often done to promote balanced shoulder development. It is usually performed for high reps, such as 10-15 reps per set or more, as part of a shoulder or upper-body workout.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Seated-Bent-Over-Rear-Delt-Row.gif,004c16bf-dd49-41ac-b256-a1d063c81d09,ea27c74f-8fea-4a2e-936d-555daaecc00e
Incline dumbbell front raise,Dumbbell Incline T-Raise,0.833,"The incline dumbbell front raise is an upper-body exercise targeting the shoulders. Because it is performed face down on an angled bench, it has a greater range of motion than standing or upright-seated raises and hits the shoulders from a different angle. Raise variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or shoulder-focused training.",Strength,Shoulders,trapezius,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Incline-T-Raise.gif,1bddd754-274f-4beb-a2d1-0b8d45e66407,81902bf5-dc1b-4bbe-bc57-4a743dfb11c2
Dumbbell external shoulder rotation,Shoulder External Rotation,0.9406,"The dumbbell external shoulder rotation is a lightweight dumbbell exercise intended to maintain the health of the shoulder joints, including the rotator cuffs. It is often used as a warm-up or prehab for a shoulder or chest-focused workout with lots of pressing.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/06/shoulder-external-rotation-stretch.gif,08d97281-6fc2-4d7c-bf7b-e32da384409a,f5b1541a-6a84-41ef-a682-3610e4940c2c
Dumbbell Raise,Dumbbell Raise,1.0,No description available,Strength,Shoulders,trapezius,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Raise.gif,98c1dfa7-6c7e-4464-b589-9f199c1a2c8f,5c99363a-90b2-4c7d-8515-b988df360f66
Dumbbell Lying Rear Lateral Raise,Dumbbell Lying Rear Lateral Raise,1.0,"The incline dumbbell reverse fly is an upper-body exercise targeting the posterior or rear deltoids, as well as the postural muscles of the upper back. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 10-15 reps per set or more.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/03/Dumbbell-Lying-Rear-Lateral-Raise.gif,a55ce8c7-7297-4583-8687-9143a2f96ac2,87438d2f-63cc-4d21-9cad-e5863f513f2b
Head-on-bench dumbbell rear delt raise,Bent-Over Dumbbell Rear Delt Raise With Head On Bench,0.8704,"The head-on-bench dumbbell rear delt raise is an exercise targeting the posterior shoulder muscles, or rear deltoids. This variation of the bent-over rear delt raise often helps to better isolate this area of the shoulder. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 10-15 reps per set or more.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bent-Over-Dumbbell-Rear-Delt-Raise-With-Head-On-Bench.gif,f4416860-9d7f-4548-938c-86b37d26f108,c97fe28d-b2bb-4c3e-a7e4-fcc634751026
Cuban press,Dumbbell Cuban Press,0.8912,"The Cuban press is an exercise that targets the muscles of the shoulders, rotator cuff, and upper back. It combines a shoulder external rotation with a dumbbell press, training multiple muscles and motions in a single sequence. It can be performed standing, or as a more difficult variation face-down on an incline bench. It is usually performed with relatively light weight as part of a dynamic warm-up for upper-body lifting.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/dumbbell-cuban-press-.gif,452a0c7e-d84e-4c8d-852e-6c203de47d83,2cf07613-008f-43dc-9ff6-93c51e7965e5
Single-arm dumbbell upright row,Dumbbell Upright Row,0.8392,"The single-arm dumbbell upright row is a popular movement for building stronger and bigger traps and shoulders. Many lifters combine this move with either their back or shoulder workout, since it involves both body parts. It is generally performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Shoulders,trapezius,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Upright-Row.gif,2585a8e6-78b2-4975-9581-b30592a5faa7,48302622-1ae5-4c53-9812-455bbcb2a1a0
Dumbbell Scaption,Dumbbell Scaption,1.0,No description available,Strength,Shoulders,shoulders,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Scaption.gif,0877c36c-d4aa-4610-838a-4b7496dd4735,1dc8d914-a417-4e5d-b662-965f235652cd
Dumbbell lateral raise,Dumbbell Lateral Raise,1.0,"The dumbbell lateral raise is a shoulder exercise that targets the medial or middle head of the deltoid muscle. It's a staple strength-training move and is a great option for accessory work on upper-body training days. It is usually performed for moderate to high reps, at least 8-12 reps, as part of the upper-body or shoulder-focused portion of a workout.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Lateral-Raise.gif,56435a73-bfd4-4f7b-8723-f20c790314cc,2d5895c3-823a-4d88-b5ca-4bc036a6fe05
Incline Dumbbell Y Raise,Incline Dumbbell Y-Raise,1.0,No description available,Strength,Shoulders,trapezius,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Incline-Dumbbell-Y-Raise.gif,eb15081b-01ad-4879-a199-7070c2cb5a0f,263bd3e2-73fd-4599-b2bd-0b40ac24af04
HM Dumbbell Shoulder Press,Dumbbell Shoulder Press,0.9623,No description available,Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Shoulder-Press.gif,5fded735-fa5d-4baa-9b9b-bfd1274b038b,836750f7-31fd-4833-89e1-2e6800330fb8
Seated dumbbell lateral raise,Seated Dumbbell Lateral Raise,1.0,"The seated dumbbell lateral raise is an exercise that targets the shoulder muscles, particularly the medial or middle head of the deltoids. Performing it on a bench helps enforce strict form and eliminate swinging or using momentum to move the weights. Lateral raise variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or shoulder-focused portion of a workout.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Seated-Dumbbell-Lateral-Raise.gif,b1054696-6abc-44e9-8fdd-61f6432103d4,f2b38dee-a114-4610-b97f-2bdb47cd7d97
AM Dumbbell Shoulder Press,Dumbbell One Arm Shoulder Press,0.8249,"The seated dumbbell shoulder pressis an exercise for building muscle and strengthening the shoulders, particularly but not exclusively the front heads. The triceps also assist. Some lifters feel that using dumbbells versus a barbell reduced injury risk.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-One-Arm-Shoulder-Press.gif,ca919e58-8365-49db-ad2a-997e75b2ecb3,4e4d4053-94dc-4957-9b8e-f3f8833163ac
UP Dumbbell Lateral Raise,Dumbbell Lateral to Front Raise,0.833,"The dumbbell lateral raise is an upper body isolation exercise for building shoulder strength and muscle. It's a staple strength training move and is a great option for accessory work on upper body training days. This exercise particularly focuses on the lateral or medial head of the deltoid, making them appear wider and more developed.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Dumbbell-Lateral-to-Front-Raise.gif,99a459f4-2826-4832-b5c6-8f497c1369ec,d70d958e-f00b-419b-a1ce-76216017cc98
AA Incline Bench Dumbbell Reverse Fly,Incline Dumbbell Reverse Fly,0.8324,No description available,Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Reverse-Fly.gif,1bd226d5-3ecf-4b73-9a20-2282079a229d,2f69b70f-debb-4519-b1d5-281d89196caa
Battle ropes,Battle Rope,1.0,"Battle ropes are an explosive training tool that involves moving the rope in waves with the other end of the rope anchored at ground level. There are many different types of waves, but the most common is alternating waves with the left and right hands. The battle ropes can be performed for short bursts as power training, for longer durations as cardiovascular training, or as a component of a conditioning or fat-loss circuit.",Strength,Shoulders,full-body,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2015/07/Battle-Rope.gif,f9949f7a-7a2d-4799-8b35-c0ae43ec0e0c,0918e188-0e85-4538-add3-3ac4b6ca5346
Log Lift,Log Lift,1.0,No description available,Strongman,Shoulders,full-body,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Log-Lift.gif,416904e6-037d-4867-abc7-1c5869306096,25c497c2-3d9e-4447-aa57-e3ecca9a3316
Plate front raise,Weight Plate Front Raise,0.8435,"The plate front raise is a variation of the front raise where the lifter holds a weight plate between two hands, rather than using a dumbbell, barbell, or other weight. It can provide variety in a shoulder-focused muscle-building workout or as part of an upper-body or full-body circuit.",Strength,Shoulders,shoulders,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Weight-Plate-Front-Raise-1.gif,98fb253c-a786-44fe-bf85-b20cfb7231b3,91553b6a-f99d-4013-8e77-18db4b4f67cf
Cable Internal Rotation,Cable Internal Shoulder Rotation,0.8841,No description available,Strength,Shoulders,shoulders,Cable,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Cable-Internal-Shoulder-Rotation.gif,931c00e9-37ac-407c-a5b9-161ef8023c2f,64189ace-8721-4be2-add1-fa6be39cd980
Cable Shoulder Press,Cable Shoulder Press,1.0,No description available,Strength,Shoulders,shoulders,Cable,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Cable-Shoulder-Press.gif,7c244ec0-af32-4def-bad5-5e49190ff79a,a85246f7-8537-4c87-814d-4667c5d8a8cf
Lying cable front raise,Cable Front Raise,0.845,"The lying cable front raise is an isolation exercise for the shoulders, particularly the front deltoids. It is performed lying on the back, either on a bench or the ground, with the cable lifted over the torso. This movement is usually performed for moderate to high reps for a burn and pump as part of a shoulder-focused workout.",Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Front-Raise.gif,befdc805-c038-4e72-9118-04388c071267,196caae2-2cbd-4195-af17-f4b43ceb049e
