title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
Single-dumbbell front raise,Seated Dumbbell Front Raise,0.7215,"The single-dumbbell front raise is an isolation movement that targets the shoulders. In particular, it focuses on the anterior or front head of the deltoid muscles. By performing it with one dumbbell at a time, you can focus on each shoulder muscle independently and try to address muscular imbalances between shoulders. This movement is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/seated-dumbbell-front-raise.gif,c71fb532-3553-49c9-8e0d-0309d3657b7c,16c6bcd5-057f-40bf-90d0-c7143ee19d15
Side Lateral Raise,Incline Dumbbell Side Lateral Raise,0.7679,"The dumbbell lateral raise is an upper body isolation exercise for building shoulder strength and muscle. It's a staple strength training move and is a great option for accessory work on upper body training days. This exercise particularly focuses on the lateral or medial head of the deltoid, making them appear wider and more developed.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Incline-Dumbbell-Side-Lateral-Raise.gif,8ccd898b-fa39-4157-81c4-c8a5a788f8ff,71b267db-1d01-4fb5-bbfc-d7f8ab3c123b
Single-arm incline lateral raise,Incline Dumbbell Side Lateral Raise,0.7405,"The single-arm incline lateral raise is an exercise targeting the lateral or medial head of the shoulder muscles. It is performed lying sideways on an incline bench set to around 45 degrees, which helps to increase the range of motion in the lift and enforce strict form. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 8-12 reps per set or more.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Incline-Dumbbell-Side-Lateral-Raise.gif,fbd1f3ba-6ab7-4de1-a746-cf681d06e105,71b267db-1d01-4fb5-bbfc-d7f8ab3c123b
Seated rear delt fly,Cable Rear Delt Fly,0.7549,"The seated rear delt fly is an upper-body exercise that targets the real deltoid of the shoulder. By performing the movement seated, it eliminates momentum from the rest of the body. This movement is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or shoulder-focused portion of a workout.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-rear-delt-fly.gif,62da32bb-5f16-4173-bcf0-b24f36ed1d50,5744718f-2277-4072-a9e8-d079d3c8bd73
Seated Side Lateral Raise,Seated Rear Lateral Dumbbell Raise,0.7544,"The seated dumbbell lateral raiseis an iconic exercise for developing the shoulders. If you’ve ever worked out with weights, chances are you’ve done this move at some point. Proper execution is paramount to avoid injury.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Seated-Rear-Lateral-Dumbbell-Raise.gif,c3e70bd4-e926-4ebc-b746-897658461476,18d874ae-95b0-4d14-b3a9-d5ca8005abb5
Dumbbell Incline Shoulder Raise,Dumbbell Incline T-Raise,0.7767,No description available,Strength,Shoulders,shoulders,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Incline-T-Raise.gif,5925b088-0779-4311-bfad-9b9f009c3a24,706b314d-76c2-48f9-97db-e752c894d44d
Single-arm half-kneeling shoulder press,Kneeling Cable Shoulder Press,0.7429,"The single-arm half-kneeling shoulder press is a popular exercise to target the deltoid muscles while also developing strength and stability in the core and hips. Balance can be a challenge, which is one reason why this movement is generally trained lighter than standing single-arm shoulder presses. The half-kneeling press can be used as an accessory lift for the shoulder press or bench press, or simply as a technique to make shoulder presses stricter and more athletic.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Kneeling-Cable-Shoulder-Press.gif,b01f17f0-7e41-4132-b494-7acdef3bf70f,6cfbc2f2-4c48-4ae2-9104-037d7675e3b4
Dumbbell Clean And Jerk,Kettlebell Clean and Jerk,0.7672,No description available,Strength,Shoulders,shoulders,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Kettlebell-Clean-and-Jerk.gif,fcfc2580-7abc-4cee-99c6-abee0a71f3d1,333eb782-0876-47b1-bfc3-4bdee70ba0f4
Dumbbell Fix Dumbbell Single-Arm Snatch,One Arm Dumbbell Snatch,0.744,No description available,Strength,Shoulders,full-body,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/One-Arm-Dumbbell-Snatch.gif,c0eaf992-5a0e-4536-8c6a-16e740caa461,2f3af7ff-9c32-4f58-b766-c61e8637206c
FYR Dumbbell front raise to lateral raise,Band Front Lateral Raise,0.7727,The dumbbell front raise to lateral raise combines two exercises that build and strengthen the middle deltoids and the anterior deltoids of the shoulders.,Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Band-Front-Lateral-Raise.gif,059924f8-a96e-41ca-9fb4-b84ce82a24db,b7ee0371-dba9-4cb1-8fea-939ad81a3aea
FYR Dumbbell Arnold Press,Half Arnold Press,0.7155,"Named after the iconic bodybuilder/movie star, the Arnold press adds rotation to a classic shoulder press, hitting all three heads of the deltoids in one motion.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Half-Arnold-Press.gif,3faad07c-9213-434e-9682-d97ca9d50510,d63dd4d1-f5b1-420a-acc8-e3e59cb6e0cf
FYR Dumbbell Thruster,Barbell Thruster,0.7311,"The dumbbell thruster, which begins with a squat and ends with an overhead press, works the entire body at once in a single fluid motion. This exercise is often performed with kettlebells, but dumbbells work great, too.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/10/thruster.gif,e80682c8-d4fe-4c4d-a149-f3eb4fc9f9ec,b70eac51-1723-41ea-a555-a09190ed7c0d
Dumbbell hang snatch,One Arm Dumbbell Snatch,0.7255,"The dumbbell hang snatch is an explosive exercise that builds full-body power and targets the muscles of the hips, back, and shoulders. Performing the movement from the hang position, rather than from the ground, emphasizes explosive hip and upper-body power. It can be performed for low reps with a focus on power and speed, or for higher reps to build muscle or as part of a metabolic conditioning circuit.",Strength,Shoulders,full-body,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/One-Arm-Dumbbell-Snatch.gif,d2270909-e991-4e71-bd59-8cded34832d3,2f3af7ff-9c32-4f58-b766-c61e8637206c
Dumbbell clean and press,Barbell Clean and Press,0.779,"The dumbbell clean and press is a full-body movement that targets both the lower and upper body. The clean utilizes the muscles of the hips, legs, glutes, back, and biceps, while the press utilizes the shoulders and triceps. It can be trained in low to moderate reps for strength, or for higher reps, such as 8-12 reps per set or more, for muscle building or metabolic conditioning.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Clean-and-Press-.gif,3bc9c237-4e19-447a-a104-d89414758417,2f3ffb1c-0668-409c-970e-b54f7d7ec2b0
Incline Front Dumbbell Raise - Gethin Variation,Dumbbell Incline T-Raise,0.7222,The incline dumbbell front raise is an isolation exercise targeting the shoulders,Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Incline-T-Raise.gif,c2ee7a39-9a1a-4382-a483-cc75991271a3,706b314d-76c2-48f9-97db-e752c894d44d
Dumbbell front raise and press,Seated Dumbbell Front Raise,0.7126,"The dumbbell front raise and press combines two upper-body moves into one challenging sequence targeting the deltoid muscles. It's a simple way to boost your heart rate while getting a good upper-body pump, and is a natural fit in time-efficient upper-body or circuit training.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/seated-dumbbell-front-raise.gif,a496b53e-55ad-4508-b505-b10725ec0519,16c6bcd5-057f-40bf-90d0-c7143ee19d15
Rotator cuff warm-up,Rotator Cuff Stretch,0.7827,"The rotator cuff warm-up is a simple exercise targeting the rotator cuffs through weighted shoulder external rotation. It's a classic way to warm up the shoulder prior to sports or training, as well as a common rehab movement. The rotator cuffs are a notorious injury-prone structure in the shoulders of Major League pitchers and other athletes. This is a movement most commonly done for moderate to high reps, such as 8-12 reps or more per set.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Rotator-Cuff-Stretch.gif,5ca0245c-12d4-4f5a-9826-45c08df98cb1,e8ea369b-d59d-4826-8a38-d8eeb5b6860b
Seated Lateral Raise - Gethin Variation,Seated Rear Lateral Dumbbell Raise,0.7034,"The seated dumbbell lateral raiseis an iconic exercise for developing the shoulders. If you’ve ever worked out with weights, chances are you’ve done this move at some point. Proper execution is paramount to avoid injury.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Seated-Rear-Lateral-Dumbbell-Raise.gif,6495591c-1ec2-4953-b803-95349b3b7fb0,18d874ae-95b0-4d14-b3a9-d5ca8005abb5
HM Bent-Over Rear-Delt Fly,Bent Over Rear Delt Fly | Gymstick,0.7223,No description available,Strength,Shoulders,trapezius,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/05/Bent-Over-Rear-Delt-Fly-Gymstick.gif,53286ea9-2893-4416-a11b-16430bb60ca1,1c993a4b-2db2-4adb-a810-52f6a9ce814f
AM Dumbbell Side Raise,Dumbbell Raise,0.766,"The dumbbell lateral raise is an upper body isolation exercise for building shoulder strength and muscle. It's a staple strength training move and is a great option for accessory work on upper body training days. This exercise particularly focuses on the lateral or medial head of the deltoid, making them appear wider and more developed.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Raise.gif,fab16cef-f418-4eca-b412-069793931592,ea4a4d10-0692-48ec-ab4d-32f848726548
Dumbbell clean and push-press,Barbell Clean and Press,0.7214,"The dumbbell clean and push-press is a full-body movement that targets both the lower and upper body. The clean utilizes the muscles of the hips, legs, glutes, back, and biceps, while the push-press utilizes the shoulders and triceps. It differs from the clean and press in that the push-press allows you to use lower-body momentum to power through the most difficult part of the press. It can be trained in low to moderate reps for strength, or for higher reps, such as 8-12 reps per set or more, for muscle building or metabolic conditioning.",Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Clean-and-Press-.gif,88c9c1b1-0517-4126-a000-08f4265a8f04,2f3ffb1c-0668-409c-970e-b54f7d7ec2b0
King Maker Dumbbell Shrug,Dumbbell Shrug,0.6844,"The standing dumbbell shrug is a popular movement to build and strengthen the trapezius muscles. It’s a often trained on a bodybuilding-style shoulder or back training day, but can also work well in full-body or strength-focused training.",Strength,Shoulders,trapezius,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Shrug.gif,457a813e-a979-4229-930b-9de0dcdae9ee,7f955f2e-f06f-4fbd-9f15-4f0990d7dcbf
30 Shoulders Bent-Over Dumbbell Reverse Fly,Bent Over Reverse Cable Fly,0.683,No description available,Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/bent-over-reverse-cable-fly.gif,1da99e47-6879-432d-9d72-b87907c777dd,135c8ea5-3651-4424-9de3-5d51be9d3c6f
30 Shoulders Dumbbell Shrug,Dumbbell Shrug,0.7638,No description available,Strength,Shoulders,trapezius,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Shrug.gif,051eda69-9736-4662-8a33-362521fbeee5,7f955f2e-f06f-4fbd-9f15-4f0990d7dcbf
30 Shoulders Seated Dumbbell Front Raise,Seated Dumbbell Front Raise,0.8115,No description available,Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/seated-dumbbell-front-raise.gif,c1999872-639d-4f90-95a1-cb35928ee2f0,16c6bcd5-057f-40bf-90d0-c7143ee19d15
MetaBurn Single-Leg Arnold Press,Single Arm Arnold Press,0.75,No description available,Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/12/Single-Arm-Arnold-Press.gif,babbaf8a-4190-4ffe-9cdc-066d4f3dbb49,1cac241c-51c2-47e9-bfe8-0872a9905ee2
RG Forward-Leaning Dumbbell Upright Row,Dumbbell Forward Leaning Lunge,0.7645,No description available,Strength,Shoulders,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/09/dumbbell-forward-leaning-lunge.gif,a010c3bb-ed25-4b53-ac4c-7ca1158ed067,d96b80f3-55ec-434d-ab76-5ae2d9e5b1d8
RG Alternating Seated Dumbbell Lateral Raise,Alternate Dumbbell Lateral Raise,0.7534,No description available,Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/12/Alternate-Dumbbell-Lateral-Raise.gif,d8def942-d288-4b69-a2b9-9338dbae7773,f90261df-04dc-4514-85c3-56cfebe312d3
FYR2 Dumbbell Clean and Jerk,Kettlebell Clean and Jerk,0.7008,No description available,Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Kettlebell-Clean-and-Jerk.gif,9091bbf7-9065-4213-bbe2-f245050418a2,333eb782-0876-47b1-bfc3-4bdee70ba0f4
FYR2 Dumbbell Front Raise,Seated Dumbbell Front Raise,0.735,No description available,Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/seated-dumbbell-front-raise.gif,8f765997-72a8-4941-bcac-238ca5794534,16c6bcd5-057f-40bf-90d0-c7143ee19d15
FYR2 Dumbbell Lateral Raise,Dumbbell 4 Way Lateral Raise,0.7367,No description available,Strength,Shoulders,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-4-Ways-Lateral-Raise.gif,160f5c52-a9c4-4193-a30f-bb16e2f30ca2,e6feac33-1ef0-40b8-a22e-be00c01a6fd2
Bar shoulder extension stretch,Banded Shoulder Extension,0.7119,The bar shoulder extension stretch is a technique to increase overhead mobility (known as shoulder flexion) and thoracic extension with the help of a bar or other stable object. It is often used as part of a warm-up before upper-body training.,Stretching,Shoulders,shoulders,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/06/Banded-Shoulder-Extension.gif,a8cd838d-17f1-46cd-9c30-f0068169c10e,1e23e1d8-c8dc-42cd-b1df-94a68ac673dd
Waiter's carry,Waiter Curl,0.7205,"The waiter's carry is a type of loaded carry that targets the core, shoulders, and upper back. A weight is raised overhead with a single arm before the lifter begins walking in that position. It resembles a waiter carrying a tray overhead—hence the name. It can be performed for time or distance.",Strength,Shoulders,biceps,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/09/waiter-curl.gif,c343ad77-42d0-4a73-8920-a40ec082936b,ee8ea6c4-40ba-4787-b5ae-5527631a7522
Upright Row - Gethin Variation,Cable Upright Row,0.7034,The barbell upright row is a barbell exercise that builds stronger and bigger traps. Many lifters combine this move with either their back or shoulder workout since it involves both body parts.,Strength,Shoulders,trapezius,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Upright-Row.gif,1cdcbe41-fbb4-4e24-96ae-6e000eee7b4d,edf77333-39dc-4a94-8e6a-8ceb0b88eb06
Plate lateral raise,Lever Lateral Raise,0.693,"The plate lateral raise is an exercise targeting the side heads of the shoulder muscles or deltoids. It closely resembles the more popular dumbbell lateral raise, but is performed with light plates, making the movement slightly more difficult. It is usually performed for moderate to high reps as part of a shoulder or upper-body workout.",Strength,Shoulders,shoulders,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lever-Lateral-Raise.gif,41ff6eef-e757-4738-9a5a-07c4667a9517,bb7532e7-4072-4b58-a913-c80c64fc5069
Standing Military Press - Gethin Variation,Standing Close Grip Military Press,0.7697,"The military press is a compound movement used to build size and strength in the shoulders. It was once contested as a fourth powerlift, but is rarely competed anymore. However, being able to press a significant weight overhead remains a popular marker of upper-body strength. The military press can be trained as a strength lift or in traditional muscle-building rep ranges as part of full-body, shoulder-focused, or upper-body training.",Strength,Shoulders,shoulders,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Standing-Barbell-Close-Grip-Military-Press.gif,4fdae551-fbd0-4e1f-91b0-97736ae3c1b0,401a29db-49ad-4667-a57d-5a0fb714dae7
Single-arm landmine press,Landmine Squat to Press,0.7494,"The single-arm landmine press is an upper-body exercise that uses an angled barbell anchored at floor level in a landmine device. It can also be performed by sticking a barbell in the corner of a room, preferably in a towel to protect the walls. The angle of a landmine press is usually somewhere between an incline press and a military press, and the movement focuses primarily on the muscles of the shoulders or deltoids. It can be trained in traditional muscle and strength-focused rep ranges or for higher reps.",Strength,Shoulders,full-body,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Landmine-Press.gif,8b71651c-3e55-4068-a70a-aca607cc076b,25600b09-9cde-45e7-9a91-bb198174d5ed
Single-arm landmine push-press,Landmine Squat to Press,0.7092,"The single-arm landmine push-press is an explosive upper-body exercise that uses an angled barbell anchored at floor level in a landmine device. It can also be performed by sticking a barbell in the corner of a room, preferably in a towel to protect the walls. The angle of a landmine press is usually somewhere between an incline press and a military press, and the movement focuses primarily on the muscles of the shoulders or deltoids. It can be trained in traditional muscle and strength-focused rep ranges or for higher reps.",Strength,Shoulders,full-body,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Landmine-Press.gif,bbeb532e-0314-4548-8c51-3d09e53d8447,25600b09-9cde-45e7-9a91-bb198174d5ed
Single-arm cable front raise,Two Arm Cable Front Raise,0.7415,"The single-arm cable front raise is an isolation exercise targeting the anterior and medial deltoids or shoulder muscles. The single-arm version of this movement allows you to focus on each side independently. Because grip will be a limitation, it is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/08/Two-Arm-Cable-Front-Raise.gif,dc55a91c-fbe0-4831-940c-cd6888eca2bb,fbe8bc0b-9ab3-4455-ae65-ccbd32bb7234
Seated face pull,Face Pull,0.8118,"The seated face pull is a cable exercise targeting the shoulder muscles, particularly the rear delts, and the muscles of the upper back. This can help build healthier shoulders and posture, and increase shoulder stability. It is usually performed for moderate to high reps as part of a dynamic warm-up for an upper-body workout or in the main part of a shoulder-focused workout.",Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Face-Pull.gif,9887f520-1aee-4487-a7ea-ec9f64655c73,149d8fec-f067-4a12-b7fc-7f6402210f82
Single-arm bent-over cable rear delt fly,Cable Rear Delt Fly,0.7481,"The single-arm bent-over cable rear delt fly is an exercise targeting the rear deltoids. It is a great way to isolate this area of the shoulder and attack each side independently. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-rear-delt-fly.gif,57061919-4bbf-4930-964b-8ca3d694b19b,5744718f-2277-4072-a9e8-d079d3c8bd73
Standing face pull,Face Pull,0.7664,"The standing face pull is an isolation exercise primarily targeting the rear deltoids, traps, and upper back. It is most often performed with a rope attachment.",Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Face-Pull.gif,9fe15a9c-e25b-43fa-842c-5d11e210cc08,149d8fec-f067-4a12-b7fc-7f6402210f82
Standing cable rear delt row,Cable Rear Delt Fly,0.7096,"The standing cable rear delt row primarily targets the rear deltoids. This movement also hits the traps, rhomboids, and biceps. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-rear-delt-fly.gif,481e91c9-8984-4b28-9c15-ddbdf04cb9b5,5744718f-2277-4072-a9e8-d079d3c8bd73
Cable Seated Lateral Raise,Seated Rear Lateral Dumbbell Raise,0.7525,No description available,Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Seated-Rear-Lateral-Dumbbell-Raise.gif,e4e9d9bd-410e-45c6-a392-b9741ccd1783,18d874ae-95b0-4d14-b3a9-d5ca8005abb5
Single-arm cable lateral raise,Two Arm Cable Lateral Raise,0.7786,"The single-arm cable lateral raise is an isolation exercise targeting the shoulders, specifically the medial deltoid. This movement also hits the traps and upper back and allows you to focus on each side independently. Because grip is a limitation, it is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Two-Arm-Cable-Lateral-Raise.gif,1bd9746d-6fc1-4d92-b0bd-94a797dee1e1,b2c6b8f6-0393-4980-8dff-e72b878a089e
AA Cable Leaning Side Raise,Leaning Cable Lateral Raise,0.7167,No description available,Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Leaning-Cable-Lateral-Raise.gif,e35d99f6-a4b6-43c2-96a4-e21ca75cfd3d,66d65609-ee3e-4cf3-9882-0f72abb10caf
30 Shoulders Bent-Over Low Cable Reverse Fly,Bent Over Reverse Cable Fly,0.7848,No description available,Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/bent-over-reverse-cable-fly.gif,a717139c-29b3-4d9c-8b0f-be13f7c4e207,135c8ea5-3651-4424-9de3-5d51be9d3c6f
30 Shoulders Cable Straight-Bar Upright Row,Cable Upright Row,0.7019,No description available,Strength,Shoulders,trapezius,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Upright-Row.gif,976d8f88-2c37-415f-bd24-700709141e0f,edf77333-39dc-4a94-8e6a-8ceb0b88eb06
30 Shoulders Single-Arm Bent-Over Cable Reverse Fly,Bent Over Reverse Cable Fly,0.754,No description available,Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/bent-over-reverse-cable-fly.gif,782f910f-4543-4b74-964b-0397e6568ab9,135c8ea5-3651-4424-9de3-5d51be9d3c6f
30 Shoulders Single-Arm Leaning Cable Lateral Raise,Leaning Cable Lateral Raise,0.8073,No description available,Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Leaning-Cable-Lateral-Raise.gif,791d8736-19cf-4f78-b825-5bf6214ed73c,66d65609-ee3e-4cf3-9882-0f72abb10caf
RG 3-Way Single-Arm Rear Delt Cable Fly,Cable Rear Delt Fly,0.7009,No description available,Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-rear-delt-fly.gif,f3c737ad-d724-4fb5-93d6-903ba4658b80,5744718f-2277-4072-a9e8-d079d3c8bd73
30 Shoulders Leg Press Shoulder Press,Lying Shoulder Press,0.8033,No description available,Strength,Shoulders,shoulders,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lying-Shoulder-Press.gif,9dd1c682-eec6-414d-a426-a5ee6b70cb6d,fd54ec17-57dc-4621-8462-60cb4b2289b5
30 Shoulders Machine Shoulder Press,Lying Shoulder Press,0.7293,No description available,Strength,Shoulders,shoulders,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lying-Shoulder-Press.gif,1b887627-6eea-4916-943b-d5821d7cd545,fd54ec17-57dc-4621-8462-60cb4b2289b5
30 Shoulders Pec-Deck Reverse Fly,Pec Deck Fly,0.7162,No description available,Strength,Shoulders,chest,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Pec-Deck-Fly.gif,c3d4e28e-ca37-43c5-b879-a6ee5913bf24,928619cc-9e3e-4e51-8fad-260ce961bc24
Upward Stretch,Dumbbell Upward Fly,0.7051,No description available,Stretching,Shoulders,chest,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Dumbbell-Upward-Fly.gif,c50aa715-1715-446d-9fec-65b86b806ad3,97096c42-5202-4ef6-ab5f-9de2ae74c7b3
Shoulder T,Lying Shoulder Press,0.6857,"The bent-over plate rear delt raise is an exercise targeting the rear heads of the shoulders, aka deltoids. You can also use dumbbells or other light weights for a similar effect. This movement is usually performed as part of a dynamic warm-up, or as a high-rep burnout movement on a shoulder or back day.",Stretching,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lying-Shoulder-Press.gif,5c135416-712a-4fe7-bf77-8721e364e4b4,fd54ec17-57dc-4621-8462-60cb4b2289b5
HM Shoulder Stretch,Towel Shoulder Stretch,0.7635,No description available,Stretching,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Stretch-With-Towel.gif,058b4db9-cc17-4d11-b946-835f103d9c0b,1a572294-0132-4cbf-b25f-f5da09fcbd33
Shoulder extension stretch,Banded Shoulder Extension,0.734,"The shoulder extension stretch is focused on bringing more flexibility to the shoulder joint. It increases range of motion in shoulder extension, or moving the arms behind the back. It can be performed as part of a warm-up or mobility and flexibility work post-workout or anytime.",Strength,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/06/Banded-Shoulder-Extension.gif,4e4d026a-a3c4-4034-9542-4ccec4370e98,1e23e1d8-c8dc-42cd-b1df-94a68ac673dd
Medicine ball scoop throw,Medicine Ball-Sit-up Throw,0.6986,"The medicine ball scoop throw is an explosive exercise targeting the abdominals and hips. It can be performed for lower reps with a focus on power or for higher reps with a focus on fat loss and conditioning. It begins in a semi-squat position holding a medicine ball, which then gets ""scooped"" up and thrown overhead in one continuous movement.",Plyometrics,Shoulders,full-body,Medicine Ball,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/01/Medicine-Ball-Sit-up-Throw.gif,7534287a-a29a-4efd-98d4-2f2628a1a998,0d2a5025-9955-4bfa-bee8-fcb39f795da8
Incline face-down bar front raise,Ez-Bar Incline Front Raise,0.7385,"The incline face-down bar front raise is an upper-body exercise targeting the shoulders. Because it is performed face down on an angled bench, it has a greater range of motion than standing or upright-seated raises and hits the shoulders from a different angle. Raise variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or shoulder-focused training.",Strength,Shoulders,shoulders,E-Z Curl Bar,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Incline-Front-Raise.gif,79eebeb7-ad7b-4f1f-8958-be8b8148e7ba,74eab0c1-0a99-4cc6-8736-d77ea2ff025d
Band skullcrusher,Band Skull Crusher,0.7728,The band skullcrusher is a variation of the popular bench exercise targeting the triceps muscles. It is usually performed for moderate to high reps as part of an upper-body or arm-focused workout.,Strength,Triceps,triceps,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Band-Skull-Crusher.gif,be9a9ea5-8916-426b-b4dd-31e67ff138b4,e6570efd-a21b-41b8-9b93-ab46df2c208a
